id,name,category,area,url,description,phone,address,hours,closed,fee,access,parking,website
"51471","熊野神社 （クマノジンジャ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51471/","","0997-27-9004（熊野神社）","鹿児島県熊毛郡中種子町坂井6027","","無休","","［車］ ・中種子町役場から約15分","有","https://www.kagojinjacho.or.jp/shrine-search/area-kumage/%e4%b8%ad%e7%a8%ae%e5%ad%90%e7%94%ba/628/"
"60117","Meals and Grind / Drive Inn （ミールズアンドグラインド ドライブイン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/60117/","","099-478-1950","〒899-7102 鹿児島県志布志市志布志町帖7055","11:00～18:00","月・火曜","","","","https://driveinn-mealsandgrind.com/"
"11207","峰田山公園 （ミネタヤマコウエン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11207/","","0997-67-2211（宇検村総務企画課）","鹿児島県大島郡宇検村生勝","","","","［車］ ・宇検村役場から約20分","有り","https://www.amami-tourism.org/scenic-spots/%e5%b3%b0%e7%94%b0%e5%b1%b1%e5%b1%95%e6%9c%9b%e5%8f%b0%e5%b3%b0%e7%94%b0%e5%b1%b1%e5%85%ac%e5%9c%92/"
"70132","山下商店甑島本店 島バル （やましたしょうてんこしきしまほんてん しまばる） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70132/","","","〒896-1101 鹿児島県薩摩川内市里町里54","","","","","",""
"10301","与論町Ｂ＆Ｇ海洋センター 艇庫 （ヨロンチョウビーアンドジーカイヨウセンター テイコ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10301/","","0997-97-5033","鹿児島県大島郡与論町茶花2466-1","9：00～17：00（最終受付16：00） ※夏季（7/20～8/31）は9：00～18：00","・毎週水曜日 ・年末年始（12/29～1/3） ※夏季（7/20～8/31）は水曜日も営業","※公式サイトの料金表をご確認ください","［車］ ・与論空港、与論港フェリー乗り場（港）から約10分","有","https://sports.yoronsc.com/facilities/bg-teiko/"
"11725","長浜海岸 （ナガハマカイガン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11725/","","0997-27-1111（中種子町役場）","鹿児島県熊毛郡中種子町竹之川付近から阿高磯付近まで","","","","［車］ ・種子島空港から約20分","お問い合わせください","https://tanekan.jp/nagahama/"
"70361","島津重豪 （しまづ しげひで） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70361/","","","","","","","","","https://www.kagoshima-yokanavi.jp/transportation/10409"
"53604","亀城跡 （カメジョウアト） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53604/","","09969-6-3930（上甑島観光案内所）","鹿児島県薩摩川内市里町","","","","［徒歩］ ・里港から約10分","有","https://satsumasendai.gr.jp/spotlist/1795/"
"11192","田之尻展望所 （タノジリテンボウジョ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11192/","","09969-6-3930（上甑島観光案内所）","鹿児島県薩摩川内市上甑町瀬上","","","","［車］ ・里港ターミナルから約20分 ・中甑港から約10分","有","https://satsumasendai.gr.jp/spotlist/2056/"
"53579","嘉鉄のハート湾 （カテツノハートワン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53579/","","0997-72-1199（奄美せとうち観光協会）","鹿児島県大島郡瀬戸内町嘉鉄","","","","［車］ ・奄美空港から約1時間41分 ・名瀬新港から約1時間5分","有り","https://www.setouchi-welcome.com/"
"52837","鉄道記念公園（福山） （テツドウキネンコウエン（フクヤマ）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52837/","","","鹿児島県霧島市福山町福山","","","","・東九州自動車道「国分ＩＣ」から車で約10分 ・桜島港から車で約40分 ・電車「小廻」バス停下車徒歩約3分","有","https://www.city-kirishima.jp/eby-fukuyama/kurashi/koen/fukuyama/tetudoukinen.html"
"51547","四十九所神社のホタル （シジュウクショジンジャノホタル） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51547/","","0994-67-2888（肝付町観光協会）","鹿児島県肝属郡肝付町新富5580","","","","肝付町役場から徒歩3分","有",""
"10939","永野金山跡（胡麻目坑口跡） （ながのきんざんあと（ごまめこうぐちあと）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10939/","","0996-57-0970（さつま町教育委員会薩摩教育係）","鹿児島県薩摩郡さつま町永野金山","","","無料","九州自動車道・横川ＩＣから約20分（県道50号を宮之城方向へ）","","http://www.kanko-satsuma.jp/page/spot.html#anchor_top"
"51743","持留・轟の滝 （モチドメ・トドロキノタキ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51743/","","","〒899-7307 鹿児島県曽於郡大崎町持留","","無休","無料","・大崎町役場より、県道64号線を野方へ北上し、車で約10分。持留小学校を過ぎて、北へ約1.5km進んだ、ガードレール左手。 ・野方インターから県道64号線を南下し、車で約7分。県道64号線と県道519号線の分岐路地点から、約2.4Km進んだ坂の途中右手。","・県道64号線沿いの左側に1台だけ停められる駐車スペースがあり、そこからすぐ滝をご覧頂けます。 ・その他、県道64号線沿いの坂の途中に駐車出来る空きスペースがあります。 ※坂道の間です。道を横断するときは十分ご注意ください。",""
"12016","大崎町中央公民館 郷土資料展示室 （おおさきちょうちゅうおうこうみんかん きょうどしりょうてんじかん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/12016/","","099-476-0548（大崎町中央公民館内）","〒899-7305 鹿児島県曽於郡大崎町假宿1029番地","8:30～17:00","・土/日/祝 ・12/28～1/4","無料","・志布志港から県道220号線を経由して、車で約25分 ・鹿屋市から県道220号線を経由して、車で約35分 ・野方インターから県道64号線を経由して、車で約20分","有り",""
"51459","七島鼻（ポイント211） （シチトウバナ ポイント211） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51459/","","0997-65-1111（喜界町企画観光課）","鹿児島県大島郡喜界町花良治","","","","［車］ ・喜界空港から約30分","有","https://kikaijimanavi.com/highest-point/"
"10819","黒川洞穴 （くろかわどうけつ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10819/","","099-273-2111（日置市商工観光課）","鹿児島県日置市吹上町永吉坊野","","","","西回り自動車道・松元ＩＣより車で10分 指宿スカイライン谷山ＩＣより車で20分","有","https://www.city.hioki.kagoshima.jp/bunkazai/kurashi/kosodate-kyoiku/shakaikyoiku/bunkazai/fukiage/kurokawadoketsu.html"
"51607","押切のトーチカ （オシキリノトーチカ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51607/","","099-474-1111（志布志市港湾商工課観光係）","鹿児島県志布志市有明町野井倉（押切海岸）","","","","東九州自動車道 曽於弥五郎ICより車で約30分","",""
"10295","里久浜海岸 （リクバマカイガン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10295/","","0997-83-4111（徳之島町地域営業課）","鹿児島県大島郡徳之島町花徳","","期間内無休","無料","［車］ ・亀徳新港から約30分 ・徳之島子宝空港から約20分","有","http://www.tokunoshima-kanko.com/tourist_spot/rikubama/"
"70489","ザビエル滞鹿記念碑 （ざびえるたいかきねんひ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70489/","","","〒892-0842 鹿児島県鹿児島市東千石町4-9","","","","市電「高見馬場」から徒歩約5分","","http://xavier-kagoshima.net/"
"10237","池治（イケジ）海水浴場 （イケジカイスイヨクジョウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10237/","","0997-65-1111（喜界町企画観光課）","鹿児島県大島郡喜界町池治85-1","","","","空港からバス・車で約10分","15台",""
"50799","生見（ヌクミ）海水浴場 （ヌクミカイスイヨクジョウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/50799/","","099-803-9622（鹿児島市観光交流局観光交流部スポーツ課）","鹿児島県鹿児島市喜入生見町1345-8","遊泳可能時間 10：00～18：00 ビーチハウス利用時間 10：00～18：30","","無料","［車］ ・九州道鹿児島ICから国道226号経由で約45分 ［電車］ ・JR生見駅から徒歩約10分","駐車場／あり バス駐車場／なし ※付近に無料駐車場があります","https://www.kagoshima-yokanavi.jp/spot/10088"
"10166","栗野岳ログ・キャンプ村 （クリノダケログ・キャンプムラ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10166/","","0995-54-1020","鹿児島県姶良郡湧水町木場6340-89","","","","・九州自動車道・栗野ＩＣから車で約15分 ・ＪＲ肥薩線・栗野駅から車で約15分。","あり","http://www.kirishimaart.co.jp/log_camp"
"70200","明石屋 中央店 （あかしや ちゅうおうてん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70200/","","099-251-5533","〒890-0053 鹿児島県鹿児島市中央町2-2","9:00～19:00（当面の間9：00～18：00）","無休","","鹿児島中央駅から徒歩約2分","","https://www.akashiya.co.jp/"
"10496","釣掛埼灯台 （ツリガケザキトウダイ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10496/","","09969-5-1800（下甑島観光案内所）","鹿児島県薩摩川内市下甑町手打","","","","［車］ ・長浜港から約30分","有","https://satsumasendai.gr.jp/spotlist/2145/"
"51342","四季の森 トーチカ （シキノモリ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51342/","","099-476-1111（大崎町役場企画調整課）","〒899-7302 鹿児島県曽於郡大崎町持留","","","無料","［車］ ・鹿児島中央駅から約100分 ・鹿児島空港から約80分 ・野方ＩＣから約5分 ・志布志港から約30分 ・鹿屋市役所から約35分 鹿屋と志布志を繋ぐグリーンロード（農免道路）から高架が見える県道519号線へ折れ、まっすぐ進むと看板が右手に見える。","有","https://oosumi-kankou.com/topics/%E5%9B%9B%E5%AD%A3%E3%81%AE%E6%A3%AE%E3%81%AE%E3%83%88%E3%83%BC%E3%83%81%E3%82%AB%EF%BC%88%E6%88%A6%E8%B7%A1%E3%83%BB%E5%B1%95%E6%9C%9B%E6%89%80%EF%BC%89/"
"53597","りんりんロード （リンリンロード） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53597/","","0993-53-2111（南さつま市役所 観光交流課）","鹿児島県南さつま市加世田","","","","","","http://www.city.minamisatsuma.lg.jp/shimin/chiiki-machizukuri/saikurucity/e020925.html"
"10065","黒石岳森林公園 （クロイシダケシンリンコウエン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10065/","","0995-49-3688（黒石岳森林公園管理事務所）","鹿児島県霧島市国分川内4227-48","［受付時間］9：00～12：00、13：00～16：00（火曜日を除く）","・毎週火曜日 ・年末年始(12月29日～1月3日)","施設使用料につきましては、公式サイトにてご確認ください","［車］ ・東九州自動車道国分ICから約40分 ・曽於市財部町から約20分","有","https://www.city-kirishima.jp/rinmusuisan/kurashi/koen/kokubu/kuroishidake.html"
"11354","島津忠義公像 （シマヅタダヨシコウゾウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11354/","","099-216-1344（鹿児島市観光プロモーション課）","鹿児島県鹿児島市照国町 探勝園","","","","","","https://www.kagoshima-yokanavi.jp/spot?rtc%5B%5D=3"
"52789","みやまコンセール周辺 （ミヤマコンセールシュウヘン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52789/","","0995-45-5111（霧島市観光PR課）","鹿児島県霧島市牧園町高千穂3311-29","通年","・霧島国際音楽ホール みやまコンセール 毎週月曜日 （月曜日が祝日の場合は直後の平日）","無料（紅葉鑑賞） ※音楽鑑賞は演奏会毎に要確認","［車］ ・九州自動車道「溝辺鹿児島空港IC」から約25分 ［バス］ ・ＪＲ日豊本線「国分」駅より、妙見日当山方面・霧島いわさきホテル行きバスで約50分、「柳平」下車後、徒歩10分","500台（無料）","http://miyama-conseru.or.jp/"
"52505","月照上人遺跡の碑 （ゲッショウショウニンイセキノヒ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52505/","","","鹿児島県鹿児島市金生町","","","","市電天文館電停より徒歩約10分","無","https://www.kagoshima-yokanavi.jp/spot/10173"
"51552","大崎町持留地区『ほたるの里』 （オオサキチョウモチドメチク ホタルノサト） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51552/","","099-477-2400（道の駅くにの松原おおさき総合案内所）","鹿児島県曽於郡大崎町岡別府","","","無料","・東九州自動車道野方ICから県道64号線経由で約15分 ・志布志港からグリーン・ロード（農免道）経由で約35分 ・鹿屋市役所から国道269号とグリーン・ロード（農免道）経由で約40分","駐車スペースあり","http://www.osakikankou.com/%E6%A5%BD%E3%81%97%E3%82%80/%E5%9B%9B%E5%AD%A3%E3%83%BB%E8%A1%8C%E4%BA%8B/%E5%9B%9B%E5%AD%A3/"
"52491","西郷殿屋敷跡・手洗鉢 （サイゴウデンヤシキアト・チョウズバチ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52491/","","099-297-2846（坊野地区公民館）","鹿児島県日置市吹上町永吉","","","","谷山ＩＣから車で約30分","なし",""
"70964","橋口金物店 （はしぐちかなものてん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70964/","","0986-72-3199","〒899-4101 鹿児島県曽於市財部町南俣1136","9:30~18:00","不定休","","財部駅から歩いて約3分","","https://www.instagram.com/hardwarelife3199/"
"70746","【鹿屋市】第4回JBCF鹿屋・肝付ロードレース （JBCFかのや・おおすみロードレース） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70746/","","","鹿児島県鹿屋市吾平町上名5354","","","観戦無料","","有","https://jbcfroad.jp/"
"70551","【2026】【出水市誕生20周年記念事業】世界湿地の日シンポジウム・出水バードフェスタ （【いずみしたんじょう20しゅうねんきねんじぎょう】せかいしっちのひしんぽじうむ・いずみばーどふぇすた） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70551/","","0996-63-8915（出水市ツル博物館 クレインパークいずみ）","〒899-0208 鹿児島県出水市文化町1000番地","イベントごとに異なります。","","","会場はイベントごとに異なります。","","https://www.city.kagoshima-izumi.lg.jp/page/page_012436.html"
"53264","梢回廊キャノッピ （キャノッピ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53264/","","","〒891-4403 鹿児島県熊毛郡屋久島町原677-44","","","","路線バスご利用→「原入口」下車 宮之浦港より車40分 屋久島空港より車25分 安房港より車15分","","https://canopywalk.web.fc2.com/"
"70358","歴史と文化の道 （れきしとぶんかのみち） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70358/","","","〒892-0853 鹿児島県鹿児島市城山町","","","","・カゴシマシティビュー「薩摩義士碑前」下車 ・市電「市役所前」から徒歩約10分","","https://www.facebook.com/kagobunka/"
"51143","種子島家墓地（御坊墓地） （タネガシマケボチ（オボウボチ）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51143/","","0997-23-3215（社会教育課文化財係（種子島開発総合センター鉄砲館））","鹿児島県西之表市西町","","","","［車］ ・西之表港より約5分 ・種子島空港より約40分","無","http://www.city.nishinoomote.lg.jp/admin/soshiki/kyouikuiinkai/shakaikyouikuka/bunkazai/bunkazai/siseki/siteibunnkazai/sisitei/2619.html"
"53482","慈遠寺跡（八坂神社内） （ジオンジアト） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53482/","","0997-22-1111（西野表市役所）","鹿児島県西之表市","","","","［車］ ・種子島空港から約30分 ・西之表港から約5分","","https://www.kagojinjacho.or.jp/shrine-search/area-kumage/%E8%A5%BF%E4%B9%8B%E8%A1%A8%E5%B8%82/1290/"
"70061","とびうおロープ曳き漁業体験 （トビウオロープヒキギョギョウタイケン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70061/","","0997-57-2828（NPO法人TAMASU）","〒894-3101 鹿児島県大島郡大和村国直85番地１","随時","不定休","6,000円","","あり","https://www.amami.org"
"11781","開饒神社 （ひらとみじんじゃ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11781/","","0997-57-2111","〒894-3104 鹿児島県大島郡大和村思勝","","","","・奄美市名瀬から車で約30分","あり","https://www.vill.yamato.lg.jp/kikaku/shisetsu/kanko-spot/007.html"
"10287","千間（センマ）海岸 （センマカイガン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10287/","","0997-85-5382（天城町商工水産観光課）","鹿児島県大島郡天城町大津川","","無休","無料","［車］ ・徳之島空港から約10分","有","http://www.tokunoshima-kanko.com/tourist_spot/senma-beach/"
"51136","長寿庵 （チョウジュアン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51136/","","0993-32-3155","鹿児島県指宿市開聞仙田77","夏季/5・6月(10：00～17：00)［土・日・祝日 10：00～19：00］ 7～8月(10：00～20：00) 冬季/9月下旬～4月(10：00～16：00)","","","","","http://minamibussan.jp/tyojyuan/tyojyu_kaimon/kaimon.html"
"50913","二股川キャンプ場 （ふたまたがわきゃんぷじょう） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/50913/","","0994-65-2594（肝付町生涯学習課）","鹿児島県肝属郡肝付町後田","","期間中無休","","・垂水港から車で約1時間15分 ・志布志港から車で約1時間10分","","https://kimotsuki-town.jp/kanko/spot/2277.html"
"70089","垂水島津家墓所 （たるみずしまづけぼしょ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70089/","","0994-32-0224","鹿児島県垂水市田神上ノ平添","","","","垂水港から車で約5分","有","https://kagoshima-fumoto.jp/tarumizu/"
"53687","こしきの漁師家 海聖丸 （コシキノリョウシヤ カイセイマル） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53687/","","09969-3-2522","鹿児島県薩摩川内市里町里3606-1","［営業時間］ 11：00～15：00 ※ラストオーダー14：00。18：00以降は要予約。 ［体験時間］ ・無人島磯遊びツアー 9:00出発～15:00頃解散（約6時間コース） ・船釣り体験 午前の部 9:00出発～12:00頃解散（約3時間コース） 午後の部 13:00出発～16:00頃解散（約3時間コース）","不定休（ハイシーズンは無休予定） ※公式サイトで営業日をご確認いただけます","［メニュー］ ・公式サイトにてご確認ください。 ［体験料金］ ・無人島磯遊びツアー 10,800円/人(小学生以上、保険料込み) ※現地での海鮮BBQがセットになっています。 ・船釣り体験 6,500円/人(小学生以上、貸竿、釣餌、保険料込み)","［車］ ・里港ターミナルから約5分 ［徒歩］ ・里港ターミナルから約15分","有","https://koshiki-kaiseimaru.com/"
"10293","徳之島町レジャープール （トクノシマチョウレジャープール） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10293/","","0997-82-2904","鹿児島県大島郡徳之島町徳和瀬734−7","","","","［車］ ・徳之島空港より約40分 ・亀徳新港より約10分","有","http://www.tokunoshima-kanko.com/tourist_spot/tokunoshima-pool/"
"52833","南洲橋 （ナンシュウバシ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52833/","","","鹿児島県鹿児島市加治屋町","","","","ＪＲ「鹿児島中央駅」東口から徒歩約10分","なし",""
"52832","クロマツ親水公園 （クロマツシンスイコウエン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52832/","","","鹿児島県鹿児島市桜島藤野町","","","","「桜島中学校前」バス停下車徒歩約3分","有","https://www.kagoshima-yokanavi.jp/article/sakurajima"
"51933","西郷南洲翁来遊の碑 （サイゴウナンシュウオウライユウノヒ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51933/","","099-296-2112（日置市役所 吹上支所地域振興課 ）","鹿児島県日置市吹上町湯之浦","なし","なし","無料","・ＪＲ鹿児島本線伊集院駅から車で40分 ・ＪＲ鹿児島本線伊集院駅からバスで50分 ・指宿スカイライン谷山ＩＣから車で20分","あり",""
"52410","歴史ロード”維新ドラマの道” （レキシロードイシンドラマノミチ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52410/","","","〒892-0846 鹿児島県鹿児島市加治屋町21番地","","無休","無料","鹿児島中央駅東口より徒歩17分","無し",""
"51345","假宿のなげどん(タブノキ) （カリジュクノナゲドン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51345/","","099-476-1111（大崎町 企画調整課）","〒899-7305 鹿児島県曽於郡大崎町假宿","","","無料","国道220号から県道64号に折れ、仮宿簡易郵便局を左折、すぐの小道を右折し直進すると右手に見える。","無","http://www.osakikankou.com/%E6%A5%BD%E3%81%97%E3%82%80/%E8%A6%8B%E3%82%8B/%E8%87%AA%E7%84%B6/"
"70973","熊野神社 （くまのじんじゃ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70973/","","","〒899-8606 鹿児島県曽於市末吉町深川5892","","","","","",""
"11196","白鹿岳 （しらがだけ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11196/","","0986-76-8810（耕地林務課）","〒899-4102 鹿児島県曽於市財部町北俣","","無休","無料","財部駅から車で約20分","あり",""
"70520","【2026】令和8年元旦特別イベント「武家屋敷の囲炉裏でお餅のおもてなし」 （れいわ8ねんがんたんとくべついべんと「ぶけやしきのいろりでおもちのおもてなし」） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70520/","","0996-63-6142（公開武家屋敷「税所邸」）","〒899-0204 鹿児島県出水市麓町５−１１","","","高校生以上 510円（460円） 小中学生 300円（260円） ※（ ）内は20人以上の団体料金 ※「出水麓歴史館」「竹添邸」「税所邸」の３施設共通入館料です ※購入された出水市歴史文化施設共通入館証（缶バッジ）で、その年の１２月末日まで、出水市公開武家屋敷「竹添邸」「税所邸」、出水麓歴史館に何度でも入館できます。","JR出水駅から車で5分","出水麓武家屋敷群駐車場（税所邸前）","https://www.izumi-navi.jp/events/post-2057/"
"70624","リブマックスリゾート桜島シーフロント （りぶまっくすりぞーとさくらじましーふろんと） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70624/","","0994-32-9195","〒891-2124 鹿児島県垂水市錦江町1-194","","","","■新幹線ご利用の場合、「東京」駅から約7時間･「新大阪」駅から約4時間・「博多」駅から約90分 ■桜島フェリーご利用の場合、「鹿児島港」→(フェリー15分)「桜島港」から車で約30分 ■垂水フェリーご利用の場合、「鴨池港」→(フェリー35分)「垂水港」から車で約1分 ホテル～垂水港のフェリー乗り場間のみ送迎あり","100台あり（無料）","https://www.livemax-resort.com/kagoshima/sakurajima_sf/"
"60108","AB CAFE （エビカフェ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/60108/","","0993-38-0160","〒891-0704 鹿児島県南九州市頴娃町別府5202","10:30～16:00 ※ラストオーダーは16:30","木 ※他、臨時休あり","","","番所鼻自然公園駐車場を御利用ください","https://iseebisou.jp/day/ab-cafe"
"53149","ドヤドヤサー（鬼火焚き） （どやどやさー） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53149/","","","〒893-1207 鹿児島県肝属郡肝付町内之浦","","","","","",""
"50986","向田公園 （ムコウダコウエン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/50986/","","0996-25-8282（薩摩川内市民まちづくり公社）","鹿児島県薩摩川内市神田町","","","","川内駅より1.5km","なし",""
"51455","伊勢神社 （イセジンジャ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51455/","","0997-22-1111（西之表市役所経済観光課）","鹿児島県西之表市西之表935・936","","","","","","https://www.kagojinjacho.or.jp/shrine-search/area-kumage/%E8%A5%BF%E4%B9%8B%E8%A1%A8%E5%B8%82/341/"
"51454","手貫神社（上之宮神社） （タヌキジンジャ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51454/","","0994-32-1486（垂水市水産商工観光課）","鹿児島県垂水市本城893-2","","","","","","https://www.kagojinjacho.or.jp/shrine-search/area-oosumi/%E5%9E%82%E6%B0%B4%E5%B8%82/939/"
"51629","掩体壕 （エンタイゴウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51629/","","0997-65-3683（喜界町役場企画観光課）","鹿児島県大島郡喜界町中里","","無し","無料","［車］ ・喜界空港から車で約5分","有り（無料）","https://kikaijimanavi.com/history_and_culture/historic-sites/3925/"
"10724","屋久島伝承蔵 （ヤクシマデンショウグラ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10724/","","0997-46-2511","鹿児島県熊毛郡屋久島町安房2384","9：00～16：30","【定休日】 12/30～1/3 ※臨時休業あり","入館無料","［車］ ・屋久島空港より約20分 ・宮之浦港より約43分","有り","http://www.hombo.co.jp/factory/yakushima.html"
"51152","板敷鼻 （イタシキバナ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51152/","","","鹿児島県西之表市西之表3886","","","","［車］ ・西之表港より約20分 ・種子島空港より約50分","無","https://tanekan.jp/itajiki/"
"53569","島café カルデラハウス （シマカフェ カルデラハウス） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53569/","","09913-2-2370","鹿児島県鹿児島郡三島村硫黄島","","","","［船］ ・鹿児島港より硫黄島港までフェリーみしまで約4時間、硫黄島港すぐ","お問い合わせください","http://mishimamura.com/gaiyoukankou/ioujima/"
"10820","中島常楽院 （ナカシマジョウラクイン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10820/","","099-248-9432（日置市教育委員会社会教育課文化係）","鹿児島県日置市吹上町田尻","","無休","無料","・指宿スカイライン谷山ＩＣより車で20分","あり","https://www.city.hioki.kagoshima.jp/bunkazai/kurashi/kosodate-kyoiku/shakaikyoiku/bunkazai/fukiage/jorakuin.html"
"53615","てうちん浜や （テウチンハマヤ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53615/","","09969-7-0005","鹿児島県薩摩川内市下甑町手打61","","不定休","","［車］ ・長浜港から約25分","有","https://satsumasendai.gr.jp/spotlist/39280/"
"70082","地頭仮屋跡石碑 （ジトウカリヤアトセキヒ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70082/","","0993-23-5100","鹿児島県指宿市山川新生町84","","","","指宿市山川港から車で約3分","有（指宿市立山川文化ホール駐車場）","https://www.city.ibusuki.lg.jp/marugoto/spot/地頭仮屋跡石塀/"
"53609","津口番所跡 （ツグチバンショアト） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53609/","","09969-5-1800（下甑島観光案内所）","鹿児島県薩摩川内市下甑町手打","","","","［車］ ・長浜港から約20分","",""
"51025","一条通 さけ咲 （イチジョウドオリ サケサケ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51025/","","099-214-5885","鹿児島県鹿児島市中央町1-10","17：00～0：00（L.O 23：00） 金土祝前17：00～1：00（L.O. 0：00）","年中無休","","鹿児島中央駅東口より徒歩約2分","","https://www.kagoshima-yokanavi.jp/gourmet?rtc%5B%5D=22"
"51411","おおさき食農交流館 （オオサキショクノウコウリュウカン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51411/","","099-476-0883","鹿児島県曽於郡大崎町仮宿1870","","","","","",""
"10592","入佐の田の神 （イリサノタノカミ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10592/","","","鹿児島県鹿児島市入佐町1169","","無休","無料","［車］ ・鹿児島市街地から約40分","あり",""
"51134","焼肉＆しゃぶしゃぶ 松坂 （ヤキニク&シャブシャブ マツザカ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51134/","","099-225-2929","鹿児島県鹿児島市千日町9-3天文館Kビル","17:00～24:00（LO23:00） 【日･祝】17:00～23:00（LO22:00）","火曜日","","","","http://www.matsusaka-group.com/"
